,Date,User,Text
4007,Jul-19,abacomike,"I've gotten to the point with this Covid-19 virus pandemic that I think ""more than twice"" before leaving my condo - whether it's for groceries, gas for the car, walking for exercise, etc.! The rate at which this virus is spreading down here in South Florida is more than scary.

I pray every day for a vaccine and new drugs that are effective in treating people who have contracted the virus.

I didn't leave my condo yesterday or today - I am becoming a recluse!🤓

2020 Mercedes E450 4MATIC Sedan"
4008,Jul-19,roadburner,"My wife and I go out to shop for groceries or go to a restaurant 3-4 times per week. We just wear our masks get on with it. That said, we don’t have any health issues either. Probably do some car shopping this week. Law practice by Skype and phone is wearing thin- the only thing worse is actually going to the courtroom and dealing with all of the “precautions.”
Mine: 1995 318ti Club Sport; 2014 M235i; 2009 Cooper Clubman; 1999 Wrangler; 1996 Speed Triple Challenge Cup Replica Wife's: 2015 X1 xDrive28i Son's: 2009 328i"
4009,Jul-19,snakeweasel,"Well ""the guy(s)"" are finished and now the house is getting comfortable. Now maybe I'll have a better nights sleep. Pretty professional pair got here early and and answered all our questions.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
4010,Jul-19,nyccarguy,"A few interesting notes about going out to stores and shopping. DSW had hand sanitizer, gloves, & masks available to everyone who walked in the store. There was an employee wiping down the escalator hand rail. Partitions in front of the registers. They aren’t taking cash (that’s got to be illegal & discriminatory), only credit/debit cards. I have noticed that bathrooms in many stores are “closed to the public.”
2001 Prelude Type SH, 2017 Pilot Touring AWD, 2019 Tacoma TRD Sport 4WD"
4011,Jul-19,abacomike,"nyccarguy said:
A few interesting notes about going out to stores and shopping. DSW had hand sanitizer, gloves, & masks available to everyone who walked in the store. There was an employee wiping down the escalator hand rail. Partitions in front of the registers. They aren’t taking cash (that’s got to be illegal & discriminatory), only credit/debit cards. I have noticed that bathrooms in many stores are “closed to the public.”
I heard that the southern counties down here are getting closer to a lock down with the spiraling virus cases. Decision is expected by the end of the month.
2020 Mercedes E450 4MATIC Sedan"
4012,Jul-19,Sandman6472,"Have heard the term ""grinders"" used for subs while summering in Connecticut back in the 1960's.
Had dinner at Toojays in Coral Springs tonight as they have a ""buy one, get one free"" going on now. They've cut down their menu a bit and use paper ones now. Had a hot pastrami on challah and it was delicious! Wanted a cup of matzoh ball soup but it would've been just too much to eat. Everyone was wearing a mask on entry and there were one empty table between all of us eating so was glad to see that. Off tomorrow and besides going to Publix to pick up some food, pan on staying home the rest of the day.
2015 Audi A3 (wife) / 2015 Golf TSI (me) / 2019 Chevrolet Cruze Premier RS (daughter #1) / 2020 Hyundai Accent SE (daughter #2)"
4013,Jul-19,oldfarmer50,"nyccarguy said:
A few interesting notes about going out to stores and shopping. DSW had hand sanitizer, gloves, & masks available to everyone who walked in the store. There was an employee wiping down the escalator hand rail. Partitions in front of the registers. They aren’t taking cash (that’s got to be illegal & discriminatory), only credit/debit cards. I have noticed that bathrooms in many stores are “closed to the public.”
I was in the Walmart this week and only one check out took cash. That’s out of a couple dozen. I agree that seems discriminatory against the poor.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4014,Jul-19,suydam,"The employees don’t want to handle the cash. Grocery store workers are a great risk so I’m not surprised. Most stores don’t let you bring your own bags either.
'14 Buick Encore Convenience
'17 Chevy Volt Premiere"
4015,Jul-19,jipster,"snakeweasel said:
Well ""the guy(s)"" are finished and now the house is getting comfortable. Now maybe I'll have a better nights sleep. Pretty professional pair got here early and and answered all our questions.
What name brand system did you buy? I'm guessing a Goodman at $9,700.

My brother smelled something burning the other day,...symptoms such as yours. it was the blower on his HVAC system. A DIY friend oiled it and got another day out of it. He had order the blower motor, which is suppose to be delivered today.

My Goodman HVAC system is 19 years young, and still going strong (knock wood). Hoping it can hold on another year for r two. But the two stage muti fan systems are the way to go for comfort.
2020 Honda Accord EX-L, 2011 Hyundai Veracruz, 2010 Mercury Milan Premiere, 2008 Mercury Mariner, 2007 Kia Optima"
4016,Jul-20,driver100,"I don't think this is fake. Huge Block Party in Florida, also one in New York the other night. Here is proof;
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4017,Jul-20,snakeweasel,"jipster said:
show previous quotes
What name brand system did you buy? I'm guessing a Goodman at $9,700.

My brother smelled something burning the other day,...symptoms such as yours. it was the blower on his HVAC system. A DIY friend oiled it and got another day out of it. He had order the blower motor, which is suppose to be delivered today.

My Goodman HVAC system is 19 years young, and still going strong (knock wood). Hoping it can hold on another year for r two. But the two stage muti fan systems are the way to go for comfort.
We went with a Lennox at a much lower price and 0% financing for 60 months.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
4018,Jul-20,oldfarmer50,"suydam said:
The employees don’t want to handle the cash. Grocery store workers are a great risk so I’m not surprised. Most stores don’t let you bring your own bags either.
Then why make the self service units credit only? In NY the recently outlawed plastic bags are back because of fear of the reusable ones spreading disease.

Makes you wonder why the single use were outlawed in the first place.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4019,Jul-20,tjc78,"@snakeweasel
The Lennox unit in my home was almost 25 years and going strong when replaced. It was too small once we added the addition and it didn’t make financial sense to go dual zone with as old as it was.

We have a Coleman (York) now. I would have preferred a Goodman or Lennox
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
4020,Jul-20,ab348,"oldfarmer50 said:

In NY the recently outlawed plastic bags are back because of fear of the reusable ones spreading disease.

Makes you wonder why the single use were outlawed in the first place.
Same thing happened here and in other places. The plastic bag bans were based mostly on emotional pleas by enviro activists that were believed by a large % of the public and which politicians then responded to. This was one unexpected consequence of that. I presume there will be more in the future.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
4021,Jul-18,isellhondas,"oldfarmer50 said:
Almost lost my name this morning. When I opened this page I got the Howdy Stranger! greeting. This happens every few weeks so no biggie. You have to re enter your email and password.

This time it was different. They wanted me to give all my profile information over again and told me my user name was being used already. Now what? Come back as oldfarmer51? Nah.

I closed the browser window and googled cars and conversations. Again I was asked to sign in but this time it went through with no problem. I thought I was a goner for sure.

I don’t have the sophisticated computer hacking skills of you folks so can someone explain why Edmunds plays these head games?
Does the same thing to me from time to time. I got so frustrated after trying everything that I gave up. I was gone for over a year and one day I got determined and somehow got in. Hopefully this won't happen again but I suspect it will."
4022,Jul-18,omarman,"There used to be a Dagwood's restaurant on east main in Nerk. I still remember mom and dad taking the grandkids there in the late 70's. It's long gone now but was opened before I was born.
carnaught said:
Anyone heard of sub sandwiches or grinders being called Dagwood sandwiches?
A time to embrace, and a time to refrain from embracing."
4023,Jul-18,carnaught,"omarman said:
There used to be a Dagwood's restaurant on east main in Nerk. I still remember mom and dad taking the grandkids there in the late 70's. It's long gone now but was opened before I was born.

show previous quotes
Based on the Blondie and Dagwood comic strip - Dagwood would make huge sandwiches packed with everything."
4024,Jul-18,isellhondas,In California the great sandwiches that were sold in Italian Delis were called Torpedo Sandwiches! So good!
4025,Jul-18,Michaell,"I love me some Skyline.

Fortunate enough to have traveled to the Queen City enough to develop a fondness for it.

Somebody opened up a Gold Star years ago here in Denver, but it didn't last. Did get the wife to develop a taste for it, too. Can now find it in cans at the grocery store. Not exactly the same, but a lot cheaper than a couple of round trip airline tickets.
Did you get a good deal? Be sure to come back and let us know! Post a pic of your new purchase or lease!


MODERATOR

2015 Subaru Outback 3.6R / 2014 MINI Countryman S ALL4"
4026,Jul-18,driver100,"kyfdx said:
This place has giant double deckers. Eat half, and take the other half home:

http://blueashchili.com/wp-content/uploads/2018/04/BACMenuCarryout2018.pdf

@graphicguy
Takes you back....the menu is in black&white!
Also, what the heck is this:
6-Way
As featured on Diners, Drive-Ins,
& Dives! Choice of fresh sliced
jalapeño or fried bottle caps–
Cincinnati’s first & only! 7.49

What are fried bottle caps?
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4027,Jul-18,driver100,"houdini1 said:
show previous quotes



































That one long post should count as 10. Don't let them cheat you.
You didn't have to reprint the whole thing....or are you trying for 10 bonus points too?
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4028,Jul-18,omarman,"I'll take ""Can't live like that"" for all the money Alex.

Today I watched the local news live stream the ""Anti Mask"" civil disobedience rally at the Ohio Statehouse for about an hour. Feel free to make up your own headline for that event.

I saw a full color banner advertising the event making the twitter rounds over the last few days and assumed that it was fake news. I won't repost but it was clearly (I thought) satire with the slogans and promise of security provided by private militia and bike groups. Ha. Or not Ha.

But then it really happened. Large group on the Statehouse lawn, carrying signs and flags, speeches, music and of course no masks. I saw a gray hair guy about my age walk past the camera with no mask but holding a large flag and I wondered if he was planning to have it draped over his casket.

Like a lot of boomers I've been a vocal advocate for better health care for the elderly. I've had a few badges of honor rifts with insurance companies and some nurses and doctors over the years. You win some you lose some. And I have been humbled by an occasional call or note from a few health care professionals who have been supportive.

But my generation is losing a lot of credibility in this ""Anti Mask"" behavior. I'm not denying that there were some young (chronologic) adults floating around in that mix at the Statehouse. But others have already posted and re-posted that youth is wasted on the young. How do we make credible arguments about elder care for our generation if we become the gray hair poster face of pandemic denial?

I just read some recent studies which indicates spreading Covid-19 from the elderly to kids may be more likely than we previously thought possible. Still too early to confirm that without more data but why not err on the side of caution until we do know more?


This is the last picture that my mom took of my grandfather maybe 5 years before he passed. Poppy was ""renovating"" the old homestead but taking the time out to play with his cat and smile for the camera.

His generation like his children's generation earned the respect which was not rooted in self serving self-indulgence. No storming the statehouse castle for him! That's how I'd like to be remembered by family. And play some Buck Owens at my funeral if they can. But either wear a mask or stay home and play with the cat!

oldfarmer50 said:
show previous quotes





I couldn’t live like that.
A time to embrace, and a time to refrain from embracing."
4029,Jul-18,omarman,"I just checked the live stream again and it looks like things have deteriorated. Police are caught in the middle, separating the statehouse protesters and another protest group shouting back and forth across the line. I clicked it off when I saw one of the protestors whip out a pen and pad to take down Police badge numbers. I can't watch anymore.

If it was my job to be stuck in the middle of that train wreck please get me fired. Thank you and have a nice day!
A time to embrace, and a time to refrain from embracing."
4030,Jul-18,graphicguy,"kyfdx said:
This place has giant double deckers. Eat half, and take the other half home:

http://blueashchili.com/wp-content/uploads/2018/04/BACMenuCarryout2018.pdf

@graphicguy
Been there. Love it!!!!!!!! And, you’re right...no way you can eat one of their sandwiches in one sitting, maybe not even two or three tries!
2019 Kia Stinger GT2"
4031,Jul-18,tjc78,"driver100 said:
show previous quotes




Takes you back....the menu is in black&white!
Also, what the heck is this:
6-Way
As featured on Diners, Drive-Ins,
& Dives! Choice of fresh sliced
jalapeño or fried bottle caps–
Cincinnati’s first & only! 7.49

What are fried bottle caps?
Pretty sure it’s fried jalapeños
2017 Buick Enclave / 2019 Volvo S60 T6 Inscription"
4032,Jul-18,roadburner,"One of my friends lives in a subdivision with an HOA; at Christmas some local teens went to the houses with light-up reindeer displays and ""rearranged"" them so it looked liked the reindeer were mating. There was no physical damage to any of the displays. My friend received a blizzard of emails from the HOA informing him that the HOA had contacted the police and that the HOA was intent on finding the culprits. My friend said from the tenor of the emails you would have thought a murder or armed robbery had been committed instead of a harmless prank.
Mine: 1995 318ti Club Sport; 2014 M235i; 2009 Cooper Clubman; 1999 Wrangler; 1996 Speed Triple Challenge Cup Replica Wife's: 2015 X1 xDrive28i Son's: 2009 328i"
4033,Jul-18,oldfarmer50,"carnaught said:
Anyone heard of sub sandwiches or grinders being called Dagwood sandwiches?
If you’re referring to the sandwiches that Dagwood Bumstead ate in the comic strip I’d call those a triple decker. They were made with multiple slices of bread rather than a long roll.

I just remembered another name Torpedo sandwich because of the shape of the bread.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4034,Jul-18,oldfarmer50,"isellhondas said:
show previous quotes






Does the same thing to me from time to time. I got so frustrated after trying everything that I gave up. I was gone for over a year and one day I got determined and somehow got in. Hopefully this won't happen again but I suspect it will.
Don’t look now but I got kicked out again this morning. Got right back in though. I thought that perhaps I had insulted someone powerful by accident.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4035,Jul-18,oldfarmer50,"omarman said:
I'll take ""Can't live like that"" for all the money Alex.

Today I watched the local news live stream the ""Anti Mask"" civil disobedience rally at the Ohio Statehouse for about an hour. Feel free to make up your own headline for that event.

I saw a full color banner advertising the event making the twitter rounds over the last few days and assumed that it was fake news. I won't repost but it was clearly (I thought) satire with the slogans and promise of security provided by private militia and bike groups. Ha. Or not Ha.

But then it really happened. Large group on the Statehouse lawn, carrying signs and flags, speeches, music and of course no masks. I saw a gray hair guy about my age walk past the camera with no mask but holding a large flag and I wondered if he was planning to have it draped over his casket.

Like a lot of boomers I've been a vocal advocate for better health care for the elderly. I've had a few badges of honor rifts with insurance companies and some nurses and doctors over the years. You win some you lose some. And I have been humbled by an occasional call or note from a few health care professionals who have been supportive.

But my generation is losing a lot of credibility in this ""Anti Mask"" behavior. I'm not denying that there were some young (chronologic) adults floating around in that mix at the Statehouse. But others have already posted and re-posted that youth is wasted on the young. How do we make credible arguments about elder care for our generation if we become the gray hair poster face of pandemic denial?

I just read some recent studies which indicates spreading Covid-19 from the elderly to kids may be more likely than we previously thought possible. Still too early to confirm that without more data but why not err on the side of caution until we do know more?


This is the last picture that my mom took of my grandfather maybe 5 years before he passed. Poppy was ""renovating"" the old homestead but taking the time out to play with his cat and smile for the camera.

His generation like his children's generation earned the respect which was not rooted in self serving self-indulgence. No storming the statehouse castle for him! That's how I'd like to be remembered by family. And play some Buck Owens at my funeral if they can. But either wear a mask or stay home and play with the cat!



show previous quotes





I begrudgingly wear a mask when shopping since I figure what can it hurt but a mask doesn’t protect your eyes which are a major point of infection. Your nose has a line of defense against infectious particles by design. Your eyes, not so much.

I was driving through the state capital an hour ago and I’d say 95% of the people I saw weren’t wearing masks.

I won’t say any more lest this get political.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4036,Jul-18,oldfarmer50,"roadburner said:
One of my friends lives in a subdivision with an HOA; at Christmas some local teens went to the houses with light-up reindeer displays and ""rearranged"" them so it looked liked the reindeer were mating. There was no physical damage to any of the displays. My friend received a blizzard of emails from the HOA informing him that the HOA had contacted the police and that the HOA was intent on finding the culprits. My friend said from the tenor of the emails you would have thought a murder or armed robbery had been committed instead of a harmless prank.
Karen was miffed. LOL!
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4037,Jul-18,explorerx4,"Years ago, when my kids were in college(oldest graduated 10 years ago), during the holidays, one of her friends 'gifted' us with one of those light up reindeer.
Never figured out where it came from to return it and nobody would 'fess up to doing it, so we put it in the basement.
Fast forward to a couple of years ago.
Over the course of time someone ratted out the guilty party, not that we ever knew though.
That person ended up buying a house about 100 miles away.
My daughter and son if law asked if they could take the reindeer to 'return' it(we knew who they were going to visit).
Someone was pretty surprised when it showed on their front lawn as a house warming gift and had some explaining to the wife to do, too.
2019 Lincoln MKZ Reserve 1, TBD"
4038,Jul-18,kyfdx,"tjc78 said:
show previous quotes












Pretty sure it’s fried jalapeños
Correct. I've had one... the jalapenos are good. But, no real Cincinnati chili lover gets beans with their chili (beans make it a 5-way)
Did you get a good deal? Be sure to come back and share!

Edmunds Moderator"
4039,Jul-18,ab348,"Masks are becoming de rigeur here when shopping or otherwise out among others. I really don't mind. It gives a sense of comfort to both myself and others even if they are not particularly effective. The only cases we have had here for the last month are from a handful of people who traveled in from elsewhere. As of today we have zero active cases in the province.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
4040,Jul-18,suydam,"They are effective if both people are wearing them. The 2 COVID 19 positive Arkansas beauticians did not infect a single one of their 149 customers, even though they were indoors in “close contact” for the duration of their appointments. Recent data suggest at least 60% effectiveness, but it may be even higher. The politicization of one of the single most important deterrents we have —mask-wearing— is one of the saddest aspects of this whole disaster. And we all pay the price.
'14 Buick Encore Convenience
'17 Chevy Volt Premiere"
4041,Jul-18,driver100,"tjc78 said:
show previous quotes












Pretty sure it’s fried jalapeños
Thanks...that would make sense, fresh sliced or fried.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4042,Jul-18,driver100,"suydam said:
The politicization of one of the single most important deterrents we have —mask-wearing— is one of the saddest aspects of this whole disaster. And we all pay the price.
Wearing a mask and social distancing...the two most basic musts to stop the spread.
The said on one news network, young people are having COVID parties, some want to catch the virus, some want to play Russian Roulette to see if they can avoid it. The world gets crazier.............

2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4043,Jul-18,explorerx4,"A mask protects you from exposure and other people from exposure to you.
2019 Lincoln MKZ Reserve 1, TBD"
4044,Jul-18,Sandman6472,"It's really a social issue, not a political one. I wear a mask because I don't want to get sick...or possibly get someone else sick. So why such anger over such an easy concept? Time our leaders all start wearing them so it'll trickle down to those ignorant fools ho refuse. This ain't a big deal folks, it really ain't! Just wear the darn mask, and have a nice blessed day!
2015 Audi A3 (wife) / 2015 Golf TSI (me) / 2019 Chevrolet Cruze Premier RS (daughter #1) / 2020 Hyundai Accent SE (daughter #2)"
4045,Jul-18,ab348,"Like many others I have been doing a lot more online ordering during the pandemic. 10 days ago I saw an item that I couldn't pass up on sale but the local store was out of stock - a lawn roller. I usually end up reseeding patches of lawn every year or two and have always wished I had one of these things. I checked on the retailers website and hey presto, they offer free shipping for online orders! So I ordered the thing and it came the other day. I figure the shipping must have been equal to the price of the thing (the box weighed 30 lbs) or at least their profit margin.

Today I took the box outside to assemble what was inside. What was in there was the roller itself, the user manual, and nothing else. Conspicuous by its absence were anything resembling a handle assembly as illustrated in the manual. A call to their service center got me a recording saying wait times were over an hour and that I should send them a website message instead, so I did. Will be interesting to see what kind of response I get.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
4046,Jul-18,omarman,"""We'll try to get a handle on this issue. Thanks for your patience.""
A time to embrace, and a time to refrain from embracing."
4047,Jul-18,sb55,"Michaell said:
I love me some Skyline.

Fortunate enough to have traveled to the Queen City enough to develop a fondness for it.

Somebody opened up a Gold Star years ago here in Denver, but it didn't last. Did get the wife to develop a taste for it, too. Can now find it in cans at the grocery store. Not exactly the same, but a lot cheaper than a couple of round trip airline tickets.
Burlington Vermont is also called the ""Queen City"". Something tells me that is not what city you were referring to!
2007 Miata PRHT, 2014 BMW 535d X-drive, 2017 Chevy Silverado LTZ Ext. cab with 6.2 V-8"
4048,Jul-18,oldfarmer50,"driver100 said:
show previous quotes
Wearing a mask and social distancing...the two most basic musts to stop the spread.
The said on one news network, young people are having COVID parties, some want to catch the virus, some want to play Russian Roulette to see if they can avoid it. The world gets crazier.............

When I posted about Covid parties one of our smarter members found evidence that the story was bogus. Yet I still hear the Covid party story bandied about on the national news. Makes it hard to believe anything.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4049,Jul-18,ronsteve,"oldfarmer50 said:
show previous quotes



When I posted about Covid parties one of our smarter members found evidence that the story was bogus. Yet I still hear the Covid party story bandied about on the national news. Makes it hard to believe anything.
Are COVID parties happening on the scale or level of organization described in those articles? Most likely not.

Are COVID parties happening? I'm willing to bet they are happening here and there.

Are COVID parties efficiently spreading the virus? We'll never know.

Then again, this morning my running partner was telling me about the ""celebration of the return to normal"" at her office this week, and it sure sounded like a COVID party. Decorations, lots of communal food, and encouraged mingling among co-workers. She said she stayed put in her cubicle as much as possible, but there's still enough distrust in her co-workers that we have stopped hugging again.
2015 Acura RDX AWD / 2013 VW Jetta 2.5SE"
4050,Jul-18,imidazol97,"ab348 said:
Like many others I have been doing a lot more online ordering during the pandemic. 10 days ago I saw an item that I couldn't pass up on sale but the local store was out of stock - a lawn roller. I usually end up reseeding patches of lawn every year or two and have always wished I had one of these things. I checked on the retailers website and hey presto, they offer free shipping for online orders! So I ordered the thing and it came the other day. I figure the shipping must have been equal to the price of the thing (the box weighed 30 lbs) or at least their profit margin.

Today I took the box outside to assemble what was inside. What was in there was the roller itself, the user manual, and nothing else. Conspicuous by its absence were anything resembling a handle assembly as illustrated in the manual. A call to their service center got me a recording saying wait times were over an hour and that I should send them a website message instead, so I did. Will be interesting to see what kind of response I get.
Oh! You wanted a handle too? That'll be an extra cost.
2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
4051,Jul-18,jmonroe1,"tjc78 said:
show previous quotes



Beautiful home.
It sure is. Who knew that Real World Tradein Values paid that well? I know I didn’t but I should have interviewed 15 years ago just to be on the safe side. I could have probably thrown darts just about as well.

jmonroe"
4052,Jul-18,imidazol97,"oldfarmer50 said:
show previous quotes



When I posted about Covid parties one of our smarter members found evidence that the story was bogus. Yet I still hear the Covid party story bandied about on the national news. Makes it hard to believe anything.
The whole thing has been politicized from the beginning. Even trying to command that others have to wear masks has been a political tool for many.

Myself, even though the science study I believe says the most effective masks are not stopping viruses at a majority rate and that the weakest cloth masks are really poor at that duty, I wear my doctor office type mask. Just makes sense for me at my age and with some minor factors.

As for the younger folks who are affected at a really low rate, much less than the flu season we just went through here, let the herd immunity work--it's worked in other countries with outcomes about the same as ours here. The peaks the media screams about are due to the rioting spreading the viruses and mobility across the southern borders at holidays.


For those wearing same mask over and over, there's a danger of infectious things building up. A doctor had his wife get legionnaires disease from wearing masks. I hang mine in the direct ultraviolet of the sunshine outside my cars to dry and sterilize the several different ones I have in the cars.
2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
4053,Jul-18,graphicguy,"kyfdx said:
This place has giant double deckers. Eat half, and take the other half home:

http://blueashchili.com/wp-content/uploads/2018/04/BACMenuCarryout2018.pdf

@graphicguy
Been there. Love it!!!!!!!! And, you’re right...no way you can eat one of their sandwiches in one sitting, maybe not even two or three tries!
Michaell said:
I love me some Skyline.

Fortunate enough to have traveled to the Queen City enough to develop a fondness for it.

Somebody opened up a Gold Star years ago here in Denver, but it didn't last. Did get the wife to develop a taste for it, too. Can now find it in cans at the grocery store. Not exactly the same, but a lot cheaper than a couple of round trip airline tickets.
@Michaell .....have used these guys to send Cincinnati favorites to remote family and friends. They do a nice job!

https://www.cincyfavorites.com/
2019 Kia Stinger GT2"
4054,Jul-18,jmonroe1,"pensfan83 said:
show previous quotes
I'm with you, wasn't really wowed. And to show I'm impartial I'm not a big Primantis fan either, being a native Pittsburgher some of my friends can't wrap their head around that.
I agree with you about Primantis. I’m not saying it’s bad, just can’t understand all the hoopla. There is a local franchise in my hood and on the few occasions when I have gone there the people have been just great, wish I liked the sandwich as much as the people who run the place. And about fries on their sandwich, who the hell thought that up? I always have the fries removed from the sandwich and served on the side as they should be. Same goes for fries on a salad, that idea must have come from the same brainchild.

jmonroe"
4055,Jul-18,graphicguy,"oldfarmer50 said:
show previous quotes



When I posted about Covid parties one of our smarter members found evidence that the story was bogus. Yet I still hear the Covid party story bandied about on the national news. Makes it hard to believe anything.
@oldfarmer50 ...not sure about other parts of the country, but in southwest Ohio, Kroger, Costco, Walmart, Sam’s Club, my Barber, Whole Foods, my Optometrist, Petco, Trader Joe’s, etc.....all require masks to enter!

Regardless of what you claim, no mask....no entrance! As my son says...”if you aren’t smart enough to wear a mask correctly, you’re not smart enough to be allowed in any public or private facility.”
2019 Kia Stinger GT2"
4056,Jul-18,Michaell,"graphicguy said:


@Michaell .....have used these guys to send Cincinnati favorites to remote family and friends. They do a nice job!

https://www.cincyfavorites.com/
Do they send Graeters? @kyfdx took me there once, a couple of years ago, when I was in town and we connected for lunch.
Did you get a good deal? Be sure to come back and let us know! Post a pic of your new purchase or lease!


MODERATOR

2015 Subaru Outback 3.6R / 2014 MINI Countryman S ALL4"
4057,Jul-18,driver100,"oldfarmer50 said:
show previous quotes



When I posted about Covid parties one of our smarter members found evidence that the story was bogus. Yet I still hear the Covid party story bandied about on the national news. Makes it hard to believe anything.
The report (CNN) ended saying they couldn't prove it took place, or it didn't take place. But, if you do some reading....there are usually parties for everything, including chicken pox parties - usually people who don't want a vaccine, because there is a vaccine for CP, so if it did happen...it wouldn't be a huge surprise.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4058,Jul-18,suydam,"imidazol97 said:
show previous quotes



The whole thing has been politicized from the beginning. Even trying to command that others have to wear masks has been a political tool for many.

Myself, even though the science study I believe says the most effective masks are not stopping viruses at a majority rate and that the weakest cloth masks are really poor at that duty, I wear my doctor office type mask. Just makes sense for me at my age and with some minor factors.

As for the younger folks who are affected at a really low rate, much less than the flu season we just went through here, let the herd immunity work--it's worked in other countries with outcomes about the same as ours here. The peaks the media screams about are due to the rioting spreading the viruses and mobility across the southern borders at holidays.


For those wearing same mask over and over, there's a danger of infectious things building up. A doctor had his wife get legionnaires disease from wearing masks. I hang mine in the direct ultraviolet of the sunshine outside my cars to dry and sterilize the several different ones I have in the cars.
The problem is that the younger ones then bring it home to mom, dad, and grandparents. For there to be herd immunity there will have to be a lot more dead people, and I don’t think that’s what we want. Other countries have shown us how to get control of the virus. We just seem unable to do what it takes.
I use washable Double layered cloth masks from a medical supply Company. For most encounters — grocery store, outside walk, that should be fine. I’m not really going out that much.
'14 Buick Encore Convenience
'17 Chevy Volt Premiere"
4059,Jul-18,pensfan83,"Michaell said:
show previous quotes




Do they send Graeters? @kyfdx took me there once, a couple of years ago, when I was in town and we connected for lunch.
There's a Graeters near my Acura dealer, went there a few weeks ago after lunch. Unfortunately it's a 40 minute drive if traffic is light. I think it's the only one around, wish they would put one in the southern suburbs.
1997 Honda Prelude Base - 2020 Acura RDX A-Spec SH-AWD - 2019 Toyota Tacoma TRD Off Road DC - 2006 BMW 330Ci ZHP"
4060,Jul-18,oldfarmer50,"ronsteve said:
show previous quotes



Are COVID parties happening on the scale or level of organization described in those articles? Most likely not.

Are COVID parties happening? I'm willing to bet they are happening here and there.

Are COVID parties efficiently spreading the virus? We'll never know.

Then again, this morning my running partner was telling me about the ""celebration of the return to normal"" at her office this week, and it sure sounded like a COVID party. Decorations, lots of communal food, and encouraged mingling among co-workers. She said she stayed put in her cubicle as much as possible, but there's still enough distrust in her co-workers that we have stopped hugging again.
Difference in intent between a Covid party where getting the virus is seen as sport and just a party where kids are sick of sitting home.

Results may not be any different though.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
4061,Jul-18,snakeweasel,"ronsteve said:
show previous quotes



Are COVID parties happening on the scale or level of organization described in those articles? Most likely not.

Are COVID parties happening? I'm willing to bet they are happening here and there.

Are COVID parties efficiently spreading the virus? We'll never know.

Then again, this morning my running partner was telling me about the ""celebration of the return to normal"" at her office this week, and it sure sounded like a COVID party. Decorations, lots of communal food, and encouraged mingling among co-workers. She said she stayed put in her cubicle as much as possible, but there's still enough distrust in her co-workers that we have stopped hugging again.
My work is far from normal. I'm back in the office now one day a week and no two people from our department in at the same time. We might not get back to normal until nex year.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
4062,Jul-18,snakeweasel,"driver100 said:
show previous quotes



The report (CNN) ended saying they couldn't prove it took place, or it didn't take place. But, if you do some reading....there are usually parties for everything, including chicken pox parties - usually people who don't want a vaccine, because there is a vaccine for CP, so if it did happen...it wouldn't be a huge surprise.
Technically it's impossible to prove something didn't happen, so until there is proof that it happens we have to presume it didn't happen.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
